order_id,customer_id,order_date,channel,status,warehouse_id,subtotal,discount,tax,shipping_fee,order_total,created_at,updated_at
ORD00004395,C000753,2024-09-07,B2B Portal,Cancelled,W014,3248.31,162.42,226.61,28.18,3340.68,2024-09-07T12:11:52,2025-06-30T07:27:46
ORD00004396,C003360,2025-10-19,Marketplace,Packed,W006,4264.82,426.48,234.75,29.95,4103.04,2025-10-19T10:27:29,2025-11-02T17:12:15
ORD00004397,C004576,2025-03-12,Mobile,Shipped,W002,2753.75,275.38,166.41,16.13,2660.91,2025-03-12T13:29:46,2025-05-18T00:33:55
ORD00004398,C004540,2025-09-05,Mobile,Packed,W006,1476.51,147.65,48.72,13.17,1390.75,2025-09-05T23:04:00,2025-10-31T10:15:17
ORD00004399,C002449,2024-03-25,Marketplace,Delivered,W012,24.33,3.65,1.45,11.08,33.21,2024-03-25T12:44:48,2025-12-23T07:44:08
ORD00004400,C003042,2024-08-31,Web,Delivered,W015,619.78,61.98,22.35,16.5,596.65,2024-08-31T04:04:03,2024-11-18T04:44:27
ORD00004401,C004132,2024-09-20,Marketplace,Delivered,W012,6353.0,317.65,214.0,19.19,6268.54,2024-09-20T16:29:56,2025-06-12T02:33:38
ORD00004402,C007730,2026-02-05,Mobile,Cancelled,W008,2398.85,0.0,168.41,22.11,2589.37,2026-02-05T09:09:13,2026-02-20T16:14:49
ORD00004403,C000313,2025-05-27,Marketplace,Delivered,W014,3802.78,570.42,279.59,3.36,3515.31,2025-05-27T02:16:40,2026-01-14T20:05:24
ORD00004404,C007604,2025-03-29,Marketplace,Packed,W010,4906.76,245.34,324.68,18.39,5004.49,2025-03-29T21:53:18,2025-08-23T13:45:48
ORD00004405,C001976,2025-09-13,Mobile,Packed,W015,2635.72,395.36,178.09,21.97,2440.42,2025-09-13T12:58:21,2025-10-24T19:45:31
ORD00004406,C006032,2024-01-03,Web,Delivered,W015,3680.99,368.1,223.13,18.71,3554.73,2024-01-03T13:55:59,2025-07-20T19:32:07
ORD00004407,C003677,2026-01-12,B2B Portal,Delivered,W002,5732.38,573.24,217.96,21.06,5398.16,2026-01-12T11:32:15,2026-02-11T23:59:25
ORD00004408,C000197,2024-01-13,B2B Portal,Shipped,W016,2922.56,438.38,85.8,29.08,2599.06,2024-01-13T00:26:20,2025-09-01T11:03:55
ORD00004409,C003652,2024-02-07,Mobile,Cancelled,W006,3889.77,583.47,230.91,20.39,3557.6,2024-02-07T13:23:28,2025-03-25T04:44:12
ORD00004410,C006937,2024-06-15,Web,Placed,W017,6546.02,0.0,280.44,31.82,6858.28,2024-06-15T00:20:22,2025-04-18T16:29:55
ORD00004411,C007403,2025-04-14,B2B Portal,Delivered,W016,3544.23,354.42,189.19,33.3,3412.3,2025-04-14T11:57:53,2026-01-09T23:35:47
ORD00004412,C001219,2025-10-26,B2B Portal,Delivered,W014,1663.01,166.3,107.15,3.87,1607.73,2025-10-26T20:06:52,2025-11-05T11:37:10
ORD00004413,C002132,2025-05-31,Web,Cancelled,W008,5518.76,551.88,199.62,13.74,5180.24,2025-05-31T08:25:38,2025-12-26T08:06:06
ORD00004414,C004342,2024-03-19,Mobile,Shipped,W015,5675.55,851.33,389.39,24.63,5238.24,2024-03-19T17:49:17,2024-06-10T00:23:02
ORD00004415,C005821,2025-01-19,Web,Placed,W012,3793.85,379.39,261.7,34.42,3710.58,2025-01-19T03:44:21,2025-06-22T04:38:32
ORD00004416,C004977,2026-01-28,B2B Portal,Delivered,W008,6722.64,672.26,343.09,29.79,6423.26,2026-01-28T23:35:04,2026-02-13T14:06:33
ORD00004417,C002834,2025-06-20,Web,Delivered,W010,3560.73,178.04,125.11,19.19,3526.99,2025-06-20T10:46:14,2026-01-23T13:59:55
ORD00004418,C007145,2026-01-10,Mobile,Delivered,W006,49.8,4.98,1.54,33.06,79.42,2026-01-10T23:59:56,2026-02-14T17:34:04
ORD00004419,C004449,2025-12-25,Marketplace,Delivered,W015,4909.05,0.0,265.09,33.49,5207.63,2025-12-25T10:51:20,2026-01-03T12:57:11
ORD00004420,C007043,2025-09-09,Marketplace,Delivered,W002,2412.25,0.0,178.34,2.3,2592.89,2025-09-09T13:11:52,2025-10-17T15:46:17
ORD00004421,C000936,2025-10-04,Web,Delivered,W003,4538.34,453.83,258.48,20.66,4363.65,2025-10-04T13:26:15,2025-10-16T19:49:33
ORD00004422,C007739,2025-05-03,B2B Portal,Shipped,W004,1526.86,76.34,79.62,33.58,1563.72,2025-05-03T07:07:41,2025-10-18T19:55:50
ORD00004423,C005765,2024-10-26,Mobile,Delivered,W001,5035.79,0.0,247.06,11.14,5293.99,2024-10-26T22:40:55,2025-07-25T12:05:38
ORD00004424,C003146,2025-04-15,Web,Delivered,W005,6295.34,0.0,438.77,19.1,6753.21,2025-04-15T03:24:47,2025-05-10T18:25:18
ORD00004425,C006294,2025-04-03,Mobile,Delivered,W011,4180.59,627.09,248.44,33.15,3835.09,2025-04-03T05:31:20,2025-06-16T20:48:43
ORD00004426,C005747,2025-10-22,Mobile,Placed,W003,3432.98,171.65,112.91,23.03,3397.27,2025-10-22T19:53:34,2025-12-10T18:14:58
ORD00004427,C003648,2024-12-03,Mobile,Packed,W001,5012.72,0.0,232.74,17.74,5263.2,2024-12-03T13:21:05,2025-01-14T09:08:52
ORD00004428,C006698,2025-02-01,Web,Placed,W015,2314.32,347.15,78.44,23.85,2069.46,2025-02-01T03:43:03,2025-09-05T19:21:39
ORD00004429,C004702,2024-03-15,Web,Shipped,W011,734.06,0.0,44.51,5.12,783.69,2024-03-15T09:20:14,2024-06-16T07:09:51
ORD00004430,C001500,2025-03-12,Marketplace,Shipped,W013,4577.61,228.88,134.62,30.4,4513.75,2025-03-12T10:44:52,2025-05-19T06:47:07
ORD00004431,C000244,2025-10-13,Mobile,Delivered,W017,1961.32,98.07,100.92,5.64,1969.81,2025-10-13T14:11:45,2025-11-07T17:27:02
ORD00004432,C002782,2025-10-09,Marketplace,Shipped,W014,2529.31,0.0,172.33,15.3,2716.94,2025-10-09T12:56:37,2025-11-21T12:10:21
ORD00004433,C006359,2025-09-06,Marketplace,Cancelled,W005,1494.21,0.0,49.3,1.69,1545.2,2025-09-06T20:16:22,2026-02-10T06:34:36
ORD00004434,C005042,2025-11-02,Web,Delivered,W008,1937.47,193.75,58.71,9.08,1811.51,2025-11-02T10:24:04,2025-11-08T08:58:01
ORD00004435,C004977,2024-04-09,Web,Delivered,W006,4768.92,476.89,222.24,13.1,4527.37,2024-04-09T10:12:27,2025-02-25T04:06:14
ORD00004436,C007387,2024-09-03,Mobile,Packed,W002,3424.12,0.0,162.13,27.77,3614.02,2024-09-03T03:47:39,2024-11-30T03:27:02
ORD00004437,C003138,2024-09-30,Mobile,Placed,W015,6062.5,303.12,288.46,15.52,6063.36,2024-09-30T07:20:20,2026-01-11T18:30:43
ORD00004438,C006432,2024-05-19,Mobile,Packed,W016,656.68,0.0,43.44,32.37,732.49,2024-05-19T00:21:16,2026-01-07T12:30:23
ORD00004439,C007055,2025-07-02,Web,Cancelled,W017,5267.29,526.73,144.73,15.26,4900.55,2025-07-02T00:32:54,2025-07-03T15:05:25
ORD00004440,C006766,2024-10-24,Web,Delivered,W002,2335.22,0.0,196.34,29.64,2561.2,2024-10-24T21:13:22,2025-04-24T19:04:19
ORD00004441,C001344,2024-11-04,Mobile,Delivered,W001,351.06,0.0,24.68,30.85,406.59,2024-11-04T01:53:15,2025-05-09T06:18:47
ORD00004442,C007963,2024-03-12,Mobile,Delivered,W005,568.42,28.42,29.57,28.83,598.4,2024-03-12T12:31:42,2025-05-03T07:58:32
ORD00004443,C005077,2024-06-01,Web,Delivered,W003,6562.04,656.2,239.26,13.48,6158.58,2024-06-01T22:25:40,2025-08-02T20:10:26
ORD00004444,C000421,2024-04-06,Mobile,Shipped,W013,2383.44,357.52,131.74,29.15,2186.81,2024-04-06T21:45:17,2024-12-16T01:55:24
ORD00004445,C003056,2024-09-07,Web,Delivered,W014,3145.26,0.0,172.13,1.08,3318.47,2024-09-07T18:06:07,2025-10-23T13:42:57
ORD00004446,C004300,2024-12-06,Mobile,Shipped,W015,1023.34,153.5,64.43,17.98,952.25,2024-12-06T05:38:42,2025-09-10T17:18:04
ORD00004447,C003075,2024-09-07,Web,Delivered,W005,849.56,127.43,62.38,12.65,797.16,2024-09-07T04:03:41,2024-11-27T20:17:31
ORD00004448,C002006,2025-03-26,Web,Delivered,W006,607.19,0.0,24.14,33.79,665.12,2025-03-26T15:54:56,2025-11-22T00:10:39
ORD00004449,C007070,2024-05-27,Web,Shipped,W002,4522.3,0.0,229.01,18.75,4770.06,2024-05-27T08:23:57,2025-10-05T08:19:18
ORD00004450,C003090,2025-04-20,Web,Shipped,W016,806.5,0.0,61.08,8.89,876.47,2025-04-20T10:10:03,2025-09-22T02:16:28
ORD00004451,C005463,2025-10-17,Web,Packed,W006,3978.18,397.82,139.93,21.08,3741.37,2025-10-17T15:23:43,2025-10-18T13:29:26
ORD00004452,C003606,2025-11-20,B2B Portal,Placed,W016,7168.98,358.45,575.81,21.26,7407.6,2025-11-20T02:26:44,2026-02-15T17:40:53
ORD00004453,C000901,2024-05-23,Web,Packed,W007,1066.25,106.62,47.12,22.12,1028.87,2024-05-23T15:33:13,2024-11-13T13:44:45
ORD00004454,C004588,2024-04-11,Mobile,Packed,W005,6887.05,1033.06,321.56,27.73,6203.28,2024-04-11T07:36:40,2025-08-21T15:43:57
ORD00004455,C006745,2024-04-01,Web,Delivered,W011,2906.32,145.32,213.59,16.41,2991.0,2024-04-01T10:35:12,2024-08-19T05:36:01
ORD00004456,C000473,2025-02-19,Mobile,Shipped,W017,579.54,57.95,46.54,9.72,577.85,2025-02-19T09:09:09,2026-02-01T18:03:13
ORD00004457,C007563,2025-04-11,Marketplace,Cancelled,W005,400.36,0.0,25.82,34.34,460.52,2025-04-11T16:11:09,2025-07-26T14:52:07
ORD00004458,C005676,2025-12-06,Marketplace,Placed,W009,2568.59,0.0,157.41,8.9,2734.9,2025-12-06T21:27:38,2026-02-28T14:14:18
ORD00004459,C004562,2025-05-28,Mobile,Delivered,W010,8570.64,1285.6,604.27,22.85,7912.16,2025-05-28T01:18:36,2025-07-09T04:28:31
ORD00004460,C003428,2024-05-11,Mobile,Shipped,W003,2466.83,0.0,208.19,3.07,2678.09,2024-05-11T23:04:55,2025-04-12T22:47:16
ORD00004461,C004436,2024-12-30,Marketplace,Shipped,W008,6073.88,0.0,366.83,12.45,6453.16,2024-12-30T06:55:51,2025-09-12T00:08:24
ORD00004462,C001754,2025-02-22,Mobile,Delivered,W012,4739.38,710.91,271.37,10.62,4310.46,2025-02-22T11:54:00,2025-11-26T21:50:18
ORD00004463,C001140,2025-11-22,Mobile,Delivered,W014,5037.89,0.0,348.34,6.41,5392.64,2025-11-22T04:53:18,2026-02-13T11:30:28
ORD00004464,C000708,2024-02-09,Mobile,Placed,W010,8525.56,426.28,446.29,18.43,8564.0,2024-02-09T17:15:02,2025-11-09T12:50:17
ORD00004465,C004469,2025-11-27,Web,Cancelled,W006,157.16,7.86,6.61,27.92,183.83,2025-11-27T20:00:08,2025-11-29T21:03:29
ORD00004466,C003223,2025-07-07,Web,Packed,W016,1018.56,0.0,43.36,27.76,1089.68,2025-07-07T08:36:25,2025-08-04T06:15:54
ORD00004467,C007141,2024-11-24,Marketplace,Cancelled,W003,411.66,20.58,22.3,3.25,416.63,2024-11-24T10:06:51,2025-06-14T04:48:56
ORD00004468,C003799,2025-03-28,Mobile,Packed,W007,4723.86,472.39,137.45,19.86,4408.78,2025-03-28T23:47:26,2025-05-08T19:37:31
ORD00004469,C001274,2025-09-05,Marketplace,Delivered,W008,3129.36,0.0,172.83,31.94,3334.13,2025-09-05T09:44:45,2026-01-16T09:51:35
ORD00004470,C006748,2025-06-25,B2B Portal,Shipped,W001,2559.18,0.0,143.97,21.94,2725.09,2025-06-25T13:44:29,2025-11-26T09:17:19
ORD00004471,C005844,2025-10-27,Web,Placed,W002,3246.78,487.02,164.33,24.72,2948.81,2025-10-27T13:28:19,2026-01-23T02:50:14
ORD00004472,C003267,2025-02-09,Mobile,Delivered,W017,2749.94,274.99,209.88,4.73,2689.56,2025-02-09T04:08:02,2025-03-12T09:30:07
ORD00004473,C003476,2025-06-14,B2B Portal,Placed,W013,4002.49,0.0,312.55,34.12,4349.16,2025-06-14T17:16:47,2025-12-11T15:15:13
ORD00004474,C006231,2025-03-07,Web,Cancelled,W015,3948.25,0.0,292.14,26.59,4266.98,2025-03-07T17:15:29,2025-09-01T18:35:27
ORD00004475,C005342,2025-02-28,Marketplace,Delivered,W012,4504.35,0.0,330.71,32.28,4867.34,2025-02-28T14:15:46,2025-04-06T01:31:01
ORD00004476,C002327,2024-12-06,Web,Delivered,W015,2374.8,118.74,184.74,1.75,2442.55,2024-12-06T18:40:30,2025-05-15T09:13:44
ORD00004477,C005606,2024-08-22,B2B Portal,Packed,W001,7357.02,367.85,592.77,9.49,7591.43,2024-08-22T17:35:54,2025-04-21T07:26:28
ORD00004478,C002488,2025-07-04,Mobile,Shipped,W015,1661.03,0.0,80.65,5.6,1747.28,2025-07-04T07:34:21,2026-02-09T21:22:54
ORD00004479,C002508,2024-02-29,Mobile,Packed,W013,98.85,9.88,5.78,13.7,108.45,2024-02-29T09:04:48,2025-09-09T00:44:40
ORD00004480,C007063,2025-10-16,Marketplace,Cancelled,W004,4356.47,653.47,163.1,29.55,3895.65,2025-10-16T12:15:01,2025-12-13T11:56:41
ORD00004481,C005380,2025-12-26,B2B Portal,Delivered,W003,4877.22,0.0,386.61,4.79,5268.62,2025-12-26T04:40:01,2026-02-24T05:59:53
ORD00004482,C003802,2025-01-08,Web,Placed,W011,6069.23,910.38,320.96,18.19,5498.0,2025-01-08T04:47:02,2025-02-26T20:02:03
ORD00004483,C007958,2024-06-13,Mobile,Shipped,W009,5134.79,0.0,457.28,24.51,5616.58,2024-06-13T09:29:42,2025-10-19T14:15:04
ORD00004484,C004775,2024-01-06,Mobile,Delivered,W003,1418.66,0.0,127.58,6.49,1552.73,2024-01-06T01:30:05,2025-02-01T10:33:48
ORD00004485,C004925,2024-07-28,Web,Shipped,W012,2497.97,124.9,137.34,15.25,2525.66,2024-07-28T02:36:50,2025-05-15T10:34:27
ORD00004486,C007122,2024-12-27,Marketplace,Delivered,W009,435.46,0.0,34.25,30.99,500.7,2024-12-27T09:18:14,2025-07-17T05:52:20
ORD00004487,C002161,2025-01-12,Mobile,Shipped,W002,7046.86,352.34,330.31,2.97,7027.8,2025-01-12T16:20:36,2025-07-19T04:42:27
ORD00004488,C002754,2026-02-18,Web,Packed,W017,4714.62,0.0,153.52,16.57,4884.71,2026-02-18T04:27:00,2026-02-18T14:14:45
ORD00004489,C003410,2026-01-10,Web,Shipped,W001,439.72,65.96,21.43,3.08,398.27,2026-01-10T23:03:11,2026-01-22T07:31:04
ORD00004490,C003050,2025-06-24,Mobile,Packed,W011,2256.65,112.83,181.58,12.7,2338.1,2025-06-24T20:12:11,2025-12-14T06:21:42
ORD00004491,C004068,2025-01-02,Web,Delivered,W004,1770.04,0.0,140.54,21.35,1931.93,2025-01-02T18:56:31,2025-06-16T20:29:29
ORD00004492,C002008,2024-10-16,Mobile,Delivered,W006,3280.12,328.01,163.5,8.15,3123.76,2024-10-16T08:56:44,2025-03-05T10:19:08
ORD00004493,C007090,2026-01-27,Marketplace,Delivered,W014,480.52,72.08,12.58,34.94,455.96,2026-01-27T20:33:12,2026-02-24T17:28:38
ORD00004494,C002282,2025-12-22,Mobile,Delivered,W014,3396.9,169.85,121.11,27.68,3375.84,2025-12-22T00:11:09,2026-02-28T15:53:03
ORD00004495,C006699,2025-05-04,B2B Portal,Placed,W004,4065.99,203.3,331.54,34.56,4228.79,2025-05-04T22:46:33,2025-08-14T01:29:14
ORD00004496,C001621,2025-02-21,Mobile,Packed,W012,266.66,13.33,19.32,11.01,283.66,2025-02-21T13:43:50,2025-06-07T20:18:21
ORD00004497,C005734,2025-12-11,Web,Placed,W017,6089.13,0.0,284.42,27.21,6400.76,2025-12-11T08:16:39,2025-12-31T17:17:09
ORD00004498,C007286,2024-01-14,B2B Portal,Placed,W003,916.95,0.0,59.56,14.73,991.24,2024-01-14T07:41:23,2025-12-04T01:38:56
ORD00004499,C003639,2024-07-16,Web,Cancelled,W002,2437.55,0.0,183.02,13.88,2634.45,2024-07-16T08:24:44,2025-07-24T19:54:49
ORD00004500,C001386,2025-08-02,Web,Placed,W012,290.12,0.0,19.39,6.99,316.5,2025-08-02T14:40:10,2025-08-17T00:10:59
ORD00004501,C001274,2025-02-19,Mobile,Shipped,W016,2266.52,339.98,149.26,32.42,2108.22,2025-02-19T15:57:13,2025-06-06T02:03:36
ORD00004502,C007455,2026-01-28,Marketplace,Delivered,W016,2143.76,214.38,73.1,2.28,2004.76,2026-01-28T00:02:54,2026-02-05T19:53:12
ORD00004503,C005731,2025-09-24,Marketplace,Delivered,W001,967.97,145.2,59.67,15.39,897.83,2025-09-24T15:55:40,2025-11-05T23:14:21
ORD00004504,C002244,2026-02-15,B2B Portal,Placed,W009,1306.09,0.0,95.21,21.13,1422.43,2026-02-15T15:11:05,2026-02-17T15:41:26
ORD00004505,C007787,2024-10-18,Mobile,Shipped,W014,9673.62,0.0,438.16,28.54,10140.32,2024-10-18T10:23:02,2024-11-05T17:51:53
ORD00004506,C006885,2024-04-13,Marketplace,Packed,W011,4094.49,0.0,354.59,23.81,4472.89,2024-04-13T22:12:29,2025-01-01T23:07:32
ORD00004507,C006296,2025-01-26,Mobile,Cancelled,W006,1476.48,0.0,79.58,21.11,1577.17,2025-01-26T08:12:21,2025-08-11T16:55:39
ORD00004508,C006196,2025-03-07,Mobile,Shipped,W012,7724.65,386.23,336.52,5.25,7680.19,2025-03-07T00:18:14,2025-03-21T22:07:57
ORD00004509,C001862,2026-01-09,Mobile,Packed,W017,1955.55,0.0,83.76,23.45,2062.76,2026-01-09T12:42:11,2026-02-26T20:58:38
ORD00004510,C001745,2024-12-26,Mobile,Shipped,W007,1403.05,210.46,39.37,11.92,1243.88,2024-12-26T08:22:57,2024-12-31T13:02:12
ORD00004511,C004564,2025-10-12,Mobile,Delivered,W002,1752.34,0.0,84.41,7.63,1844.38,2025-10-12T23:36:16,2025-12-04T14:11:31
ORD00004512,C001317,2025-06-09,Marketplace,Placed,W017,2615.95,261.59,141.33,24.62,2520.31,2025-06-09T16:09:17,2025-07-01T11:29:53
ORD00004513,C007870,2025-11-22,Web,Delivered,W012,2703.35,135.17,212.14,14.62,2794.94,2025-11-22T12:39:06,2025-12-13T01:44:14
ORD00004514,C005260,2025-01-12,Web,Delivered,W017,560.25,28.01,42.3,7.69,582.23,2025-01-12T12:27:06,2025-03-12T13:49:52
ORD00004515,C006683,2025-02-12,Web,Delivered,W012,685.12,68.51,28.27,33.06,677.94,2025-02-12T17:22:39,2025-05-13T04:19:56
ORD00004516,C001893,2025-05-16,B2B Portal,Delivered,W017,6857.16,1028.57,277.39,12.13,6118.11,2025-05-16T06:30:43,2025-08-31T19:36:42
ORD00004517,C001821,2024-05-14,Marketplace,Delivered,W015,7074.68,1061.2,422.97,9.32,6445.77,2024-05-14T02:50:50,2025-09-02T15:51:49
ORD00004518,C004637,2025-10-11,Marketplace,Packed,W014,2959.83,147.99,187.99,13.24,3013.07,2025-10-11T17:47:29,2026-01-23T20:02:33
ORD00004519,C007377,2025-01-28,Web,Shipped,W003,1740.95,0.0,54.26,1.59,1796.8,2025-01-28T17:01:24,2025-04-08T05:28:40
ORD00004520,C001790,2025-02-04,Mobile,Delivered,W012,3422.88,342.29,137.09,28.85,3246.53,2025-02-04T19:35:27,2025-08-12T22:04:56
ORD00004521,C002389,2024-04-04,Mobile,Placed,W009,6032.81,0.0,293.97,23.38,6350.16,2024-04-04T11:11:52,2025-09-07T11:17:27
ORD00004522,C006914,2025-02-27,Mobile,Delivered,W013,5285.93,0.0,322.09,27.78,5635.8,2025-02-27T00:15:04,2026-01-09T01:44:16
ORD00004523,C001810,2025-10-15,Web,Packed,W016,4863.1,729.47,232.54,34.5,4400.67,2025-10-15T07:50:10,2025-12-30T14:29:36
ORD00004524,C006128,2026-01-12,B2B Portal,Delivered,W001,4181.86,418.19,287.71,16.7,4068.08,2026-01-12T11:57:48,2026-01-18T20:24:15
ORD00004525,C006181,2024-08-15,Web,Shipped,W012,1705.8,0.0,112.4,16.77,1834.97,2024-08-15T17:59:43,2025-07-27T16:44:00
ORD00004526,C005327,2025-12-25,Web,Delivered,W011,6183.37,927.51,277.47,14.69,5548.02,2025-12-25T19:16:10,2026-02-01T00:33:23
ORD00004527,C005853,2024-11-13,Web,Shipped,W010,1236.47,123.65,75.18,10.99,1198.99,2024-11-13T10:14:28,2025-11-20T14:37:18
ORD00004528,C003275,2025-11-28,Mobile,Delivered,W005,1030.27,103.03,71.77,29.33,1028.34,2025-11-28T19:59:56,2025-12-19T16:03:04
ORD00004529,C002513,2026-01-03,Marketplace,Delivered,W017,2173.7,0.0,138.38,20.61,2332.69,2026-01-03T21:29:28,2026-02-20T01:35:46
ORD00004530,C006005,2025-06-04,Marketplace,Cancelled,W013,2387.4,238.74,96.55,11.02,2256.23,2025-06-04T09:16:56,2025-12-24T19:38:44
ORD00004531,C006090,2025-02-12,B2B Portal,Shipped,W008,3380.43,169.02,143.28,0.21,3354.9,2025-02-12T11:11:03,2026-01-21T14:31:23
ORD00004532,C000345,2024-11-08,Web,Cancelled,W011,4852.18,485.22,275.7,0.38,4643.04,2024-11-08T19:39:57,2024-11-17T05:00:18
ORD00004533,C003976,2026-01-19,Web,Packed,W015,2108.28,0.0,154.34,3.95,2266.57,2026-01-19T18:01:09,2026-02-08T07:43:02
ORD00004534,C006136,2024-02-22,Web,Delivered,W010,3587.93,179.4,183.18,6.65,3598.36,2024-02-22T12:42:30,2026-02-09T06:46:28
ORD00004535,C007833,2025-07-26,B2B Portal,Delivered,W010,5738.94,0.0,504.41,31.65,6275.0,2025-07-26T01:47:41,2026-02-13T19:50:10
ORD00004536,C001378,2024-07-27,Marketplace,Shipped,W006,4620.05,0.0,318.83,14.68,4953.56,2024-07-27T08:16:49,2026-02-17T14:28:42
ORD00004537,C002439,2024-05-31,Marketplace,Delivered,W002,3897.66,194.88,244.01,5.87,3952.66,2024-05-31T15:24:20,2025-02-03T10:24:29
ORD00004538,C002582,2025-04-14,B2B Portal,Packed,W005,2077.73,311.66,104.92,26.36,1897.35,2025-04-14T14:52:07,2025-04-20T21:59:28
ORD00004539,C003065,2026-01-07,Mobile,Delivered,W010,1303.69,65.18,75.16,25.74,1339.41,2026-01-07T08:20:13,2026-02-11T02:47:33
ORD00004540,C005732,2025-10-19,Marketplace,Placed,W011,2508.5,0.0,221.86,16.3,2746.66,2025-10-19T11:07:51,2025-12-03T19:08:20
ORD00004541,C003925,2026-01-31,B2B Portal,Delivered,W011,3263.93,326.39,140.14,24.65,3102.33,2026-01-31T06:06:06,2026-02-21T23:04:59
ORD00004542,C003032,2024-01-05,Marketplace,Shipped,W003,5612.34,561.23,332.74,23.76,5407.61,2024-01-05T10:00:14,2025-01-02T11:22:29
ORD00004543,C005858,2024-12-30,Marketplace,Packed,W017,8250.69,825.07,459.57,28.93,7914.12,2024-12-30T13:23:43,2025-04-12T07:33:10
ORD00004544,C002309,2025-03-31,B2B Portal,Placed,W002,3609.76,541.46,156.04,18.44,3242.78,2025-03-31T20:02:21,2025-08-09T01:07:12
ORD00004545,C005977,2026-02-20,Web,Delivered,W005,2265.3,0.0,123.63,21.97,2410.9,2026-02-20T16:23:12,2026-02-28T10:31:56
ORD00004546,C002765,2024-09-11,Marketplace,Shipped,W011,263.49,26.35,10.26,22.5,269.9,2024-09-11T17:31:47,2026-02-12T03:26:09
ORD00004547,C005951,2025-03-16,Web,Placed,W008,5846.65,292.33,279.64,17.44,5851.4,2025-03-16T23:08:39,2025-09-17T23:22:13
ORD00004548,C007926,2024-06-26,Web,Delivered,W012,1244.99,124.5,89.73,23.73,1233.95,2024-06-26T02:37:24,2025-12-17T01:04:07
ORD00004549,C003961,2026-01-25,Marketplace,Delivered,W008,989.63,148.44,73.81,15.88,930.88,2026-01-25T12:51:22,2026-02-05T03:30:40
ORD00004550,C000646,2025-04-07,Marketplace,Delivered,W003,517.45,0.0,32.29,22.61,572.35,2025-04-07T02:41:34,2025-10-19T11:33:14
ORD00004551,C003896,2025-08-25,Web,Delivered,W003,7005.34,0.0,250.25,17.8,7273.39,2025-08-25T14:38:50,2025-12-12T03:40:53
ORD00004552,C006880,2024-11-02,Web,Packed,W012,4402.55,220.13,270.7,10.78,4463.9,2024-11-02T19:28:25,2025-06-27T05:14:21
ORD00004553,C000193,2024-01-21,Marketplace,Placed,W005,525.14,78.77,17.95,16.55,480.87,2024-01-21T21:31:56,2025-01-01T15:44:23
ORD00004554,C003558,2025-02-22,B2B Portal,Shipped,W014,3549.15,0.0,143.38,23.69,3716.22,2025-02-22T20:45:39,2025-10-23T00:53:59
ORD00004555,C005376,2024-04-09,Mobile,Delivered,W014,4231.29,423.13,144.86,23.39,3976.41,2024-04-09T11:55:09,2025-05-01T21:52:54
ORD00004556,C005001,2024-02-18,Mobile,Delivered,W001,112.32,0.0,8.98,1.83,123.13,2024-02-18T06:59:37,2025-02-05T22:03:11
ORD00004557,C000144,2025-10-21,B2B Portal,Delivered,W003,796.19,0.0,47.54,16.07,859.8,2025-10-21T12:47:16,2026-01-19T03:03:53
ORD00004558,C003422,2024-09-17,Web,Packed,W002,3270.31,0.0,150.06,33.37,3453.74,2024-09-17T06:50:41,2025-10-06T15:41:21
ORD00004559,C005370,2025-07-30,B2B Portal,Delivered,W007,3711.48,185.57,195.01,3.11,3724.03,2025-07-30T21:36:51,2026-02-15T10:26:13
ORD00004560,C002082,2025-11-11,B2B Portal,Delivered,W004,5304.36,530.44,338.18,10.85,5122.95,2025-11-11T19:31:13,2026-01-22T12:55:28
ORD00004561,C002818,2026-01-09,Mobile,Packed,W001,3509.63,526.44,244.97,19.46,3247.62,2026-01-09T16:03:30,2026-02-23T04:18:43
ORD00004562,C000752,2024-03-30,B2B Portal,Delivered,W001,6286.75,314.34,532.54,26.18,6531.13,2024-03-30T08:39:18,2024-07-14T13:50:27
ORD00004563,C005054,2025-02-08,Web,Delivered,W001,422.44,0.0,29.68,19.73,471.85,2025-02-08T01:34:03,2025-12-13T14:34:46
ORD00004564,C002542,2024-03-01,Mobile,Packed,W012,3485.26,174.26,135.6,13.9,3460.5,2024-03-01T10:53:29,2025-01-03T14:54:43
ORD00004565,C000471,2024-01-12,B2B Portal,Placed,W013,625.29,62.53,46.23,8.69,617.68,2024-01-12T18:14:09,2025-07-10T07:06:26
ORD00004566,C001490,2025-03-30,B2B Portal,Delivered,W003,1189.82,0.0,55.87,8.43,1254.12,2025-03-30T23:03:46,2025-07-19T14:31:08
ORD00004567,C004514,2024-08-12,B2B Portal,Shipped,W011,3812.38,190.62,239.85,34.38,3895.99,2024-08-12T16:09:44,2025-07-03T14:59:41
ORD00004568,C007219,2025-10-30,Web,Shipped,W008,5141.15,257.06,244.79,9.06,5137.94,2025-10-30T21:44:00,2026-02-12T17:56:54
ORD00004569,C004346,2024-11-29,Marketplace,Packed,W014,290.09,0.0,20.93,22.91,333.93,2024-11-29T18:35:20,2025-05-22T09:45:16
ORD00004570,C006824,2024-11-02,Marketplace,Placed,W001,3143.4,314.34,114.23,13.21,2956.5,2024-11-02T23:54:50,2025-04-29T05:39:41
ORD00004571,C001314,2025-07-27,Mobile,Packed,W007,525.42,26.27,18.56,26.44,544.15,2025-07-27T02:35:05,2025-10-31T18:19:37
ORD00004572,C000064,2024-07-16,Web,Delivered,W017,646.36,32.32,20.5,32.54,667.08,2024-07-16T23:30:52,2024-11-15T19:43:51
