product_id,sku,product_name,category,unit_cost,list_price,is_active,created_at,updated_at
P00492,GY-83863,Style Success,Office,109.61,201.89,True,2025-06-21T02:59:37,2025-12-31T12:05:00
P00493,YR-40666,Form Old,Healthcare,225.39,302.32,True,2024-06-28T14:45:36,2024-11-15T06:11:53
P00494,XC-00439,Themselves Down,Healthcare,104.86,156.6,True,2024-11-05T09:31:35,2025-11-18T14:14:01
P00495,XU-59893,Daughter Financial,Electronics,58.14,79.08,True,2025-10-17T15:07:41,2025-12-29T13:11:31
P00496,VG-72122,Call Huge,Office,14.81,24.96,True,2025-05-19T19:47:23,2026-01-20T18:27:55
P00497,IK-06484,Pattern Throughout,Apparel,221.66,328.77,True,2025-12-11T11:32:46,2026-02-22T00:54:16
P00498,CJ-40572,Without Future,Sports,205.67,257.56,True,2025-04-17T04:22:10,2025-05-14T08:23:26
P00499,YK-90947,Oil Help,Auto,21.81,29.53,True,2025-10-16T16:12:49,2025-12-01T03:38:48
P00500,HE-15832,Stop Mouth,Sports,192.58,339.08,True,2025-12-02T08:43:44,2026-02-28T11:06:34
P00501,FW-26886,Do Use,Auto,289.04,335.01,True,2025-06-14T11:49:31,2026-01-10T10:58:58
P00502,NW-35554,Present Nice,Sports,40.33,50.74,True,2024-08-14T17:39:44,2026-02-03T17:45:35
P00503,CP-78015,West Quality,Home,148.98,266.86,True,2024-04-29T00:30:22,2025-03-14T22:23:08
P00504,YY-99305,You Build,Grocery,311.96,489.26,True,2026-02-20T05:45:19,2026-02-20T23:52:07
P00505,HX-64840,House My,Office,49.41,80.83,True,2025-12-05T09:08:13,2025-12-21T02:27:44
P00506,PM-87704,Full My,Home,31.82,53.85,True,2026-02-14T01:12:06,2026-02-15T21:32:37
P00507,AO-11288,Attorney Develop,Electronics,166.83,297.95,True,2024-02-14T09:42:00,2024-05-22T03:58:38
P00508,SV-36138,Stage Learn,Office,207.72,267.96,True,2025-11-17T00:05:09,2026-02-20T08:37:22
P00509,CF-12075,Back Arm,Auto,60.39,90.61,True,2026-01-16T07:32:36,2026-01-20T03:52:37
P00510,OQ-24819,Involve Important,Electronics,187.45,309.49,True,2024-10-15T17:00:46,2024-12-04T06:58:32
P00511,YR-76650,By Nor,Grocery,131.43,205.37,True,2025-03-26T03:11:53,2025-09-23T12:27:13
P00512,SE-09190,Help Without,Office,145.61,245.06,True,2024-11-17T14:07:33,2025-01-25T15:48:23
P00513,FS-81449,Southern With,Apparel,197.21,232.4,True,2024-12-01T03:24:18,2025-07-22T19:47:19
P00514,KI-76607,Discussion Century,Grocery,82.93,119.01,True,2025-03-14T02:57:53,2025-11-12T21:23:11
P00515,RY-68424,Trial Shoulder,Electronics,349.56,522.3,True,2024-04-17T14:33:42,2024-07-13T03:09:25
P00516,HC-50882,Accept Page,Healthcare,244.79,449.02,True,2026-01-29T02:23:12,2026-02-19T06:38:54
P00517,TN-96881,Smile Site,Healthcare,47.35,82.23,True,2026-01-12T08:48:45,2026-02-18T18:17:48
P00518,KL-53682,Do Practice,Healthcare,127.85,206.69,True,2025-02-18T16:17:09,2025-10-08T03:07:16
P00519,DW-43129,Work Often,Grocery,176.56,280.71,True,2024-05-17T03:47:03,2024-07-25T15:43:01
P00520,QG-78141,Decade She,Sports,137.01,222.7,True,2024-06-05T19:39:06,2024-08-22T21:48:33
P00521,QP-97552,Easy Black,Grocery,278.49,359.63,True,2025-11-08T15:32:16,2026-01-16T10:51:55
P00522,FC-49135,Get Practice,Electronics,333.64,391.07,True,2025-03-16T12:28:20,2025-09-24T14:29:02
P00523,XZ-49299,Four Later,Electronics,66.02,106.4,True,2024-11-06T05:31:27,2025-01-13T09:45:24
P00524,TV-20533,Put Least,Grocery,268.58,415.82,True,2025-05-17T17:43:34,2026-01-12T15:35:54
P00525,DC-45257,Her Stage,Sports,179.81,256.04,True,2025-05-21T12:39:43,2025-11-17T09:20:03
P00526,PM-47812,Beat Thought,Electronics,208.71,258.75,True,2025-01-10T23:37:01,2026-02-05T20:21:24
P00527,UO-42834,Ball Short,Home,152.71,281.65,True,2025-02-25T01:42:15,2025-07-01T07:41:19
P00528,LZ-10809,Specific Performance,Home,319.08,381.57,True,2024-11-08T10:10:01,2025-08-10T10:02:29
P00529,IE-30848,Ready Stage,Healthcare,200.98,357.94,True,2024-09-30T22:30:37,2024-10-22T10:24:36
P00530,US-25639,Center Majority,Healthcare,116.24,141.63,True,2025-05-15T22:43:13,2025-11-03T15:32:51
P00531,GA-88165,Recognize Edge,Auto,62.49,84.97,True,2025-03-22T15:40:54,2025-04-29T17:13:18
P00532,KL-92827,Others Others,Apparel,21.4,39.53,True,2025-02-15T19:47:05,2026-02-17T18:06:37
P00533,WF-27503,Each At,Auto,99.31,153.58,True,2025-06-27T13:13:22,2026-01-16T02:41:52
P00534,HY-45303,Herself Important,Apparel,179.1,243.56,True,2025-11-10T10:12:26,2025-12-31T08:39:32
P00535,GT-77005,Near Property,Grocery,236.69,362.92,True,2024-01-20T22:33:55,2024-07-29T18:31:13
P00536,LY-44989,Ready Human,Grocery,97.44,155.57,False,2025-09-21T13:59:36,2026-02-28T01:33:12
P00537,YO-59184,Name Into,Auto,164.56,216.93,True,2026-02-03T09:54:27,2026-02-16T10:55:53
P00538,AG-55779,Us Chair,Home,223.7,389.72,True,2024-09-30T20:10:16,2025-05-29T12:15:07
P00539,PR-72318,Development Citizen,Sports,71.21,94.13,True,2024-11-13T15:35:27,2025-06-17T20:57:02
P00540,QO-22591,Join Talk,Office,59.98,74.71,True,2024-09-21T21:35:11,2024-11-03T23:31:50
P00541,NL-51777,Color Radio,Electronics,24.09,42.82,True,2024-11-17T09:55:04,2026-02-21T13:57:23
P00542,KL-60302,College Center,Home,141.93,246.66,True,2024-05-23T03:36:47,2025-10-17T03:33:42
P00543,KQ-80920,Win Couple,Apparel,176.28,213.86,True,2025-09-06T10:21:53,2026-02-02T23:24:51
P00544,UU-86990,Recently Term,Office,327.75,426.93,True,2024-04-19T06:17:28,2025-06-11T08:55:37
P00545,EE-41379,Conference Discuss,Electronics,174.17,245.98,True,2024-04-25T17:27:30,2025-01-02T08:56:50
P00546,NQ-69292,Much Everything,Sports,130.23,215.01,True,2024-11-11T20:57:38,2024-11-28T23:42:51
P00547,EO-25799,Human Image,Electronics,243.29,414.12,True,2024-09-02T17:24:19,2025-09-08T21:07:34
P00548,GR-21038,Kind The,Office,300.89,427.84,True,2025-02-06T09:05:59,2026-02-28T07:19:13
P00549,NM-29127,American Understand,Sports,320.98,510.98,True,2026-02-24T13:50:02,2026-02-26T02:52:49
P00550,QI-88117,Week Player,Grocery,167.53,241.09,True,2024-12-06T13:56:58,2026-01-29T03:52:10
P00551,XC-80686,Save Next,Apparel,179.69,250.9,True,2025-09-08T17:47:20,2026-01-02T22:01:48
P00552,LZ-63765,Site Whatever,Electronics,226.27,289.31,True,2025-03-30T04:00:25,2025-07-10T20:19:20
P00553,EX-91624,Early Where,Home,43.24,57.28,False,2025-12-31T20:48:08,2026-02-23T19:43:26
P00554,QM-14986,Accept Security,Auto,160.76,283.17,True,2024-05-16T05:43:37,2025-04-16T09:12:05
P00555,AY-09818,Real Describe,Healthcare,131.82,187.9,True,2025-01-21T07:01:01,2025-11-02T20:39:40
P00556,BP-56512,Pay Environment,Office,317.86,582.28,True,2024-07-22T22:54:10,2024-09-10T12:39:27
P00557,NR-48695,Response Industry,Apparel,56.49,102.85,True,2024-06-23T03:00:45,2025-12-13T13:49:58
P00558,LX-36887,Operation One,Grocery,290.4,434.41,True,2024-08-17T06:12:55,2025-05-16T09:47:31
P00559,XT-74495,Information Simply,Healthcare,49.92,87.33,True,2025-09-06T09:46:43,2025-10-24T13:11:26
P00560,GN-21372,Movie Institution,Sports,14.93,27.37,True,2024-08-29T14:58:15,2025-09-11T18:43:41
P00561,YO-58902,Accept Summer,Grocery,34.58,51.12,True,2024-11-27T12:43:13,2025-11-27T12:45:27
P00562,FE-12796,Everyone Doctor,Apparel,30.2,46.5,True,2024-02-23T07:30:58,2025-02-19T19:42:51
P00563,ZN-51906,Reality Near,Electronics,6.85,10.3,True,2025-01-25T12:42:23,2025-04-02T17:02:37
P00564,CA-49027,Defense To,Sports,94.8,142.45,True,2024-12-13T04:05:20,2025-12-11T16:27:09
P00565,GH-84309,Say Each,Apparel,45.31,53.51,True,2024-05-10T08:47:23,2025-07-24T09:57:56
P00566,PA-92053,Coach Before,Apparel,216.46,364.32,True,2024-09-27T10:27:57,2025-03-14T10:47:31
P00567,LM-46566,National Administration,Sports,196.71,353.29,True,2025-10-13T01:12:09,2025-10-26T07:11:02
P00568,LW-11848,Hand Team,Grocery,94.78,155.83,True,2025-03-22T15:02:28,2025-09-20T22:35:31
P00569,ZK-43937,Above Every,Grocery,175.08,305.0,True,2024-05-31T11:05:13,2025-03-17T05:53:10
P00570,EG-26818,Financial Grow,Apparel,199.32,321.74,True,2024-08-05T00:33:49,2025-02-05T13:58:04
P00571,QS-18489,Level Huge,Office,270.05,438.52,True,2024-12-02T09:43:43,2025-02-02T12:23:37
P00572,RD-97357,Watch Peace,Home,293.76,369.45,True,2024-03-24T22:42:30,2025-07-01T20:17:38
P00573,YO-07141,Story Discussion,Electronics,118.65,140.09,True,2025-09-29T10:46:46,2026-02-21T04:13:55
P00574,IA-35658,School There,Electronics,281.54,379.54,False,2024-02-26T02:35:38,2025-03-22T02:25:16
P00575,RV-43416,Tend Guess,Sports,87.83,148.4,True,2025-02-12T00:54:13,2025-05-06T12:49:25
P00576,WN-18275,Wall Painting,Apparel,228.27,415.02,True,2024-06-06T09:31:51,2025-08-22T23:51:58
P00577,PV-42373,Effort Turn,Apparel,316.79,498.14,True,2025-01-02T03:53:23,2025-09-21T06:31:28
P00578,NW-43333,Clearly Start,Healthcare,169.37,261.53,True,2025-03-09T13:51:23,2026-01-17T05:27:40
P00579,AW-11179,Tough Number,Healthcare,37.07,55.95,True,2025-04-19T07:41:43,2025-07-07T15:33:40
P00580,FK-07595,Trouble Face,Home,105.29,153.32,True,2025-05-04T04:08:43,2025-10-04T07:33:27
P00581,OW-72846,Part Career,Apparel,201.14,308.89,True,2024-02-16T03:32:27,2025-04-13T03:29:42
P00582,CG-08678,Hand Indeed,Apparel,127.63,199.09,True,2026-02-26T00:07:47,2026-03-01T05:50:11
P00583,US-27187,Across Actually,Healthcare,20.61,29.71,True,2025-12-22T10:37:46,2026-02-18T21:28:39
P00584,XN-36915,Training Event,Apparel,122.76,220.07,True,2024-07-10T05:05:47,2025-04-01T21:06:27
P00585,EN-28434,Gun History,Electronics,7.02,8.65,True,2024-06-24T15:29:44,2025-08-12T21:47:38
P00586,SW-27636,Hotel His,Grocery,109.47,188.2,True,2025-09-23T22:43:44,2026-01-02T09:05:08
P00587,IK-64729,Rich Drop,Sports,9.79,12.03,True,2024-01-17T06:54:01,2024-08-18T15:41:09
P00588,YM-14386,Child Such,Office,155.35,246.73,True,2025-07-05T02:19:49,2025-10-31T04:30:27
P00589,FI-27026,Walk Time,Electronics,45.18,80.5,True,2026-01-26T14:31:30,2026-01-27T14:37:15
P00590,QJ-88574,Town Out,Office,106.72,184.69,True,2025-02-05T10:00:06,2025-12-24T22:27:26
P00591,NQ-06120,Maybe Those,Grocery,259.29,406.33,True,2025-07-21T01:31:25,2025-11-22T16:37:46
P00592,XJ-17545,Onto Work,Grocery,85.01,101.37,True,2024-01-20T18:20:35,2024-03-25T08:57:41
P00593,WR-45061,Police Decide,Healthcare,311.75,384.03,True,2025-09-29T11:28:44,2026-01-18T00:10:18
P00594,WU-99824,Report Mrs,Office,166.89,243.1,True,2025-06-03T18:58:43,2025-11-23T19:54:53
P00595,SD-77169,Program Check,Grocery,50.25,68.11,True,2025-12-29T13:53:43,2026-02-08T23:23:50
P00596,ZE-25699,Base Color,Grocery,280.92,489.13,True,2025-09-28T09:44:47,2025-10-20T21:30:08
P00597,TR-53554,Point Quite,Sports,73.82,116.19,True,2024-04-13T15:19:15,2024-11-13T17:03:01
P00598,HC-64759,Job Computer,Auto,308.91,432.45,True,2024-06-11T16:02:51,2024-08-15T10:27:07
P00599,VS-20234,So Base,Office,46.64,60.95,True,2024-09-21T11:49:02,2025-06-21T04:54:44
P00600,EE-32611,Official Arm,Home,248.71,447.34,True,2025-03-24T03:06:50,2026-01-30T19:50:54
