order_id,product_id,quantity,unit_price,line_total
ORD00006529,P00058,6,116.69,700.14
ORD00006530,P00313,2,45.73,91.45
ORD00006530,P00076,4,321.77,1287.07
ORD00006530,P00279,3,491.3,1473.91
ORD00006530,P00171,2,219.79,439.58
ORD00006530,P00172,5,257.59,1287.97
ORD00006531,P00199,6,382.15,2292.89
ORD00006531,P00015,2,253.65,507.31
ORD00006531,P00368,5,174.62,873.09
ORD00006531,P00175,2,372.61,745.21
ORD00006531,P00149,4,337.27,1349.07
ORD00006531,P00327,3,130.11,390.32
ORD00006531,P00478,3,272.03,816.08
ORD00006532,P00171,6,241.18,1447.07
ORD00006532,P00253,3,231.73,695.2
ORD00006532,P00020,5,447.72,2238.61
ORD00006532,P00564,5,139.72,698.62
ORD00006533,P00320,4,270.52,1082.06
ORD00006533,P00027,3,475.3,1425.9
ORD00006534,P00505,4,72.19,288.77
ORD00006535,P00170,6,233.62,1401.72
ORD00006536,P00368,1,184.49,184.49
ORD00006536,P00327,1,120.25,120.25
ORD00006537,P00371,3,542.63,1627.88
ORD00006537,P00339,4,299.66,1198.65
ORD00006537,P00236,1,157.89,157.89
ORD00006537,P00180,4,471.02,1884.09
ORD00006537,P00122,5,89.56,447.78
ORD00006537,P00129,2,284.07,568.13
ORD00006538,P00211,3,114.97,344.9
ORD00006538,P00489,1,429.09,429.09
ORD00006538,P00036,4,41.62,166.5
ORD00006538,P00335,4,98.64,394.57
ORD00006538,P00437,1,17.94,17.94
ORD00006539,P00555,1,196.16,196.16
ORD00006539,P00298,2,127.42,254.85
ORD00006539,P00176,3,222.11,666.32
ORD00006539,P00184,5,21.28,106.4
ORD00006539,P00567,4,381.68,1526.71
ORD00006539,P00154,4,350.61,1402.45
ORD00006539,P00307,1,227.17,227.17
ORD00006540,P00529,5,367.28,1836.42
ORD00006540,P00061,6,570.43,3422.58
ORD00006540,P00516,6,406.0,2435.99
ORD00006540,P00351,3,401.71,1205.14
ORD00006540,P00370,1,65.02,65.02
ORD00006541,P00238,2,253.12,506.24
ORD00006541,P00171,3,239.24,717.72
ORD00006541,P00120,5,249.4,1247.0
ORD00006541,P00382,3,323.82,971.46
ORD00006541,P00525,5,290.6,1453.02
ORD00006541,P00219,4,491.92,1967.68
ORD00006542,P00333,3,358.94,1076.83
ORD00006542,P00369,1,160.51,160.51
ORD00006542,P00313,2,48.22,96.43
ORD00006542,P00535,2,332.79,665.58
ORD00006542,P00073,1,239.01,239.01
ORD00006543,P00245,1,481.73,481.73
ORD00006543,P00377,1,549.46,549.46
ORD00006543,P00340,3,40.47,121.42
ORD00006543,P00248,1,474.26,474.26
ORD00006544,P00554,2,294.13,588.25
ORD00006544,P00507,3,272.47,817.4
ORD00006544,P00121,2,140.59,281.19
ORD00006544,P00034,6,175.92,1055.52
ORD00006545,P00301,4,63.16,252.64
ORD00006545,P00125,3,362.23,1086.68
ORD00006545,P00427,1,182.18,182.18
ORD00006545,P00103,1,203.3,203.3
ORD00006545,P00144,3,115.93,347.79
ORD00006545,P00283,4,500.97,2003.89
ORD00006545,P00502,3,49.79,149.38
ORD00006546,P00460,2,186.99,373.97
ORD00006546,P00164,3,447.01,1341.03
ORD00006546,P00143,2,181.87,363.74
ORD00006546,P00201,5,269.3,1346.49
ORD00006547,P00147,4,83.5,333.99
ORD00006547,P00177,6,526.15,3156.9
ORD00006547,P00281,3,344.46,1033.38
ORD00006548,P00016,3,314.82,944.45
ORD00006548,P00530,1,134.33,134.33
ORD00006549,P00031,5,159.43,797.14
ORD00006549,P00394,4,167.24,668.95
ORD00006549,P00273,4,95.11,380.46
ORD00006549,P00406,3,349.5,1048.49
ORD00006550,P00027,1,582.21,582.21
ORD00006550,P00036,5,35.86,179.3
ORD00006550,P00263,1,456.13,456.13
ORD00006551,P00422,1,271.72,271.72
ORD00006551,P00221,4,291.9,1167.6
ORD00006552,P00399,2,578.18,1156.37
ORD00006553,P00094,2,32.58,65.16
ORD00006553,P00031,3,144.53,433.6
ORD00006554,P00390,4,427.55,1710.21
ORD00006554,P00233,1,324.77,324.77
ORD00006554,P00134,5,124.86,624.28
ORD00006554,P00357,2,309.67,619.34
ORD00006555,P00204,5,262.88,1314.4
ORD00006555,P00071,1,337.77,337.77
ORD00006555,P00296,2,295.39,590.78
ORD00006555,P00220,2,174.55,349.1
ORD00006556,P00179,1,209.1,209.1
ORD00006556,P00010,2,303.73,607.47
ORD00006556,P00226,4,10.04,40.16
ORD00006556,P00485,5,206.63,1033.15
ORD00006557,P00159,6,292.14,1752.85
ORD00006558,P00011,1,328.0,328.0
ORD00006559,P00444,6,365.3,2191.81
ORD00006559,P00089,4,220.41,881.64
ORD00006559,P00392,2,267.95,535.91
ORD00006559,P00118,2,453.5,906.99
ORD00006559,P00565,6,60.16,360.96
ORD00006559,P00241,6,121.6,729.61
ORD00006559,P00407,6,505.15,3030.93
ORD00006560,P00046,5,287.84,1439.21
ORD00006561,P00539,2,97.08,194.17
ORD00006561,P00340,2,31.52,63.05
ORD00006561,P00309,6,235.56,1413.37
ORD00006561,P00130,4,24.6,98.39
ORD00006561,P00105,3,43.39,130.16
ORD00006561,P00400,6,499.68,2998.11
ORD00006561,P00425,2,124.85,249.69
ORD00006562,P00178,5,659.66,3298.29
ORD00006562,P00413,6,60.25,361.52
ORD00006563,P00266,1,194.08,194.08
ORD00006563,P00043,6,43.38,260.29
ORD00006563,P00046,5,326.12,1630.62
ORD00006563,P00213,6,358.48,2150.9
ORD00006563,P00447,4,15.08,60.32
ORD00006563,P00356,4,262.23,1048.9
ORD00006564,P00008,2,480.35,960.69
ORD00006564,P00454,1,268.48,268.48
ORD00006564,P00500,3,294.54,883.62
ORD00006564,P00220,6,151.38,908.27
ORD00006564,P00389,1,63.05,63.05
ORD00006564,P00337,4,468.03,1872.13
ORD00006565,P00082,5,155.27,776.36
ORD00006565,P00379,5,328.87,1644.33
ORD00006565,P00346,5,312.79,1563.95
ORD00006565,P00105,2,51.49,102.98
ORD00006565,P00042,1,17.99,17.99
ORD00006566,P00093,2,114.7,229.4
ORD00006566,P00458,6,59.27,355.63
ORD00006567,P00325,6,59.66,357.95
ORD00006567,P00374,2,251.07,502.14
ORD00006567,P00461,6,87.75,526.47
ORD00006567,P00067,3,13.14,39.43
ORD00006567,P00218,6,477.46,2864.73
ORD00006567,P00537,5,185.28,926.38
ORD00006567,P00577,3,530.52,1591.55
ORD00006568,P00168,4,212.26,849.06
ORD00006569,P00334,6,6.19,37.15
ORD00006569,P00291,1,99.47,99.47
ORD00006569,P00528,3,350.48,1051.43
ORD00006569,P00253,4,217.8,871.19
ORD00006570,P00128,6,355.0,2129.98
ORD00006570,P00339,4,256.57,1026.3
ORD00006570,P00226,5,11.45,57.24
ORD00006570,P00376,2,134.05,268.1
ORD00006570,P00068,6,470.22,2821.33
ORD00006571,P00093,5,98.23,491.16
ORD00006571,P00071,1,299.23,299.23
ORD00006571,P00413,1,53.93,53.93
ORD00006571,P00037,2,116.21,232.43
ORD00006571,P00388,3,291.8,875.39
ORD00006571,P00205,3,305.43,916.3
ORD00006571,P00563,5,11.15,55.77
ORD00006572,P00059,3,391.25,1173.74
ORD00006573,P00246,4,135.08,540.32
ORD00006573,P00574,2,403.4,806.8
ORD00006573,P00189,6,185.86,1115.16
ORD00006573,P00053,6,98.66,591.96
ORD00006573,P00221,1,319.13,319.13
ORD00006573,P00248,6,440.57,2643.45
ORD00006574,P00513,5,237.24,1186.2
ORD00006574,P00104,1,602.22,602.22
ORD00006574,P00093,1,114.27,114.27
ORD00006574,P00066,5,111.43,557.15
ORD00006574,P00213,4,425.91,1703.65
ORD00006574,P00386,5,274.9,1374.48
ORD00006574,P00237,5,339.36,1696.79
ORD00006575,P00088,3,325.6,976.81
ORD00006575,P00184,6,22.11,132.69
ORD00006575,P00548,2,478.54,957.08
ORD00006575,P00248,3,410.08,1230.25
ORD00006576,P00205,1,308.41,308.41
ORD00006576,P00340,1,31.22,31.22
ORD00006576,P00322,2,35.62,71.24
ORD00006576,P00218,4,423.95,1695.81
ORD00006577,P00206,1,201.46,201.46
ORD00006577,P00402,5,283.01,1415.07
ORD00006577,P00156,1,89.0,89.0
ORD00006577,P00161,3,29.28,87.85
ORD00006577,P00238,1,215.64,215.64
ORD00006578,P00425,5,121.9,609.49
ORD00006578,P00209,3,298.57,895.71
ORD00006578,P00381,3,241.32,723.97
ORD00006578,P00124,6,478.26,2869.58
ORD00006579,P00353,3,505.35,1516.04
ORD00006579,P00119,2,69.06,138.12
ORD00006579,P00084,5,354.88,1774.4
ORD00006579,P00033,4,178.52,714.07
ORD00006579,P00125,4,315.77,1263.1
ORD00006580,P00517,4,84.88,339.51
ORD00006581,P00056,4,192.03,768.13
ORD00006581,P00579,5,60.49,302.43
ORD00006581,P00095,4,181.73,726.93
ORD00006581,P00379,5,272.58,1362.89
ORD00006582,P00086,3,125.11,375.33
ORD00006582,P00131,3,72.32,216.96
ORD00006582,P00545,4,275.96,1103.85
ORD00006582,P00209,5,292.95,1464.74
ORD00006583,P00498,2,283.18,566.37
ORD00006583,P00408,1,112.26,112.26
ORD00006583,P00552,6,322.2,1933.21
ORD00006583,P00288,4,253.01,1012.05
ORD00006584,P00564,4,123.24,492.94
ORD00006584,P00349,2,424.29,848.58
ORD00006584,P00345,1,179.94,179.94
ORD00006584,P00511,5,187.1,935.48
ORD00006584,P00456,4,121.92,487.67
ORD00006585,P00291,6,91.25,547.5
ORD00006585,P00231,4,184.05,736.22
ORD00006585,P00481,1,66.38,66.38
ORD00006585,P00225,6,602.2,3613.17
ORD00006585,P00426,5,32.66,163.3
ORD00006586,P00485,2,227.07,454.14
ORD00006586,P00502,5,50.81,254.05
ORD00006587,P00080,2,245.16,490.32
ORD00006587,P00171,5,186.52,932.62
ORD00006587,P00298,3,130.57,391.71
ORD00006587,P00046,3,262.67,788.0
ORD00006587,P00489,1,509.74,509.74
ORD00006588,P00060,6,228.86,1373.14
ORD00006588,P00514,4,132.16,528.62
ORD00006588,P00329,3,391.9,1175.71
ORD00006588,P00333,6,374.29,2245.76
ORD00006588,P00420,6,212.96,1277.78
ORD00006588,P00097,2,225.41,450.81
ORD00006588,P00547,5,353.48,1767.39
ORD00006589,P00357,3,284.98,854.95
ORD00006589,P00290,1,588.6,588.6
ORD00006589,P00002,1,476.57,476.57
ORD00006589,P00318,4,146.8,587.22
ORD00006589,P00462,2,275.74,551.48
ORD00006590,P00517,3,71.66,214.97
ORD00006591,P00296,2,293.74,587.49
ORD00006591,P00170,5,191.82,959.1
ORD00006591,P00307,5,213.59,1067.97
ORD00006591,P00288,2,237.74,475.47
ORD00006592,P00421,6,40.6,243.61
ORD00006592,P00262,5,482.04,2410.18
ORD00006592,P00332,3,294.29,882.87
ORD00006592,P00453,3,71.7,215.09
ORD00006592,P00278,1,194.15,194.15
ORD00006592,P00318,3,156.94,470.83
ORD00006593,P00200,1,488.6,488.6
ORD00006593,P00207,2,505.08,1010.16
ORD00006593,P00477,6,55.76,334.58
ORD00006593,P00032,4,393.44,1573.75
ORD00006593,P00352,2,242.2,484.41
ORD00006593,P00261,1,406.1,406.1
ORD00006593,P00330,1,245.02,245.02
ORD00006594,P00413,3,56.61,169.84
ORD00006594,P00527,4,268.56,1074.24
ORD00006594,P00345,3,144.35,433.05
ORD00006594,P00258,6,227.82,1366.89
ORD00006594,P00500,6,323.39,1940.34
ORD00006595,P00055,4,53.23,212.92
ORD00006596,P00111,5,152.3,761.51
ORD00006596,P00088,2,279.73,559.45
ORD00006596,P00432,1,510.9,510.9
ORD00006596,P00038,6,551.03,3306.15
ORD00006596,P00023,3,327.83,983.48
ORD00006596,P00362,1,85.12,85.12
ORD00006596,P00046,3,316.95,950.86
ORD00006597,P00239,5,367.9,1839.51
ORD00006597,P00057,6,170.19,1021.13
ORD00006597,P00521,4,336.07,1344.3
ORD00006597,P00458,5,79.08,395.38
ORD00006597,P00423,2,338.13,676.25
ORD00006598,P00533,2,157.64,315.27
ORD00006598,P00404,5,352.57,1762.85
ORD00006598,P00545,1,215.77,215.77
ORD00006598,P00007,6,381.08,2286.5
ORD00006599,P00412,5,387.84,1939.19
ORD00006599,P00146,5,68.62,343.1
ORD00006599,P00185,6,319.93,1919.6
ORD00006599,P00057,1,174.71,174.71
ORD00006599,P00474,2,252.84,505.67
ORD00006600,P00274,6,571.48,3428.88
ORD00006601,P00463,3,387.58,1162.74
ORD00006601,P00577,5,557.95,2789.76
ORD00006601,P00473,1,347.79,347.79
ORD00006601,P00376,6,126.39,758.33
ORD00006601,P00521,5,310.14,1550.71
ORD00006601,P00110,5,214.32,1071.62
ORD00006602,P00550,6,212.29,1273.76
ORD00006602,P00059,5,506.75,2533.73
ORD00006602,P00363,4,375.29,1501.18
ORD00006602,P00377,3,486.97,1460.91
ORD00006603,P00580,3,175.03,525.1
ORD00006603,P00025,3,111.78,335.34
ORD00006603,P00226,6,10.42,62.49
ORD00006604,P00063,6,373.0,2238.01
ORD00006604,P00061,4,626.94,2507.75
ORD00006604,P00573,5,143.19,715.95
ORD00006604,P00361,2,110.71,221.43
ORD00006604,P00561,2,51.92,103.84
ORD00006604,P00069,1,73.25,73.25
ORD00006605,P00457,3,148.95,446.84
ORD00006605,P00184,5,24.37,121.86
ORD00006606,P00343,1,318.89,318.89
ORD00006606,P00171,2,195.49,390.99
ORD00006607,P00181,5,216.1,1080.51
ORD00006607,P00449,1,184.18,184.18
ORD00006607,P00338,1,29.88,29.88
ORD00006607,P00174,3,92.55,277.64
ORD00006607,P00033,1,222.16,222.16
ORD00006607,P00347,2,655.14,1310.27
ORD00006607,P00479,1,494.65,494.65
ORD00006608,P00214,1,284.51,284.51
ORD00006608,P00092,3,21.56,64.67
ORD00006608,P00469,5,405.73,2028.65
ORD00006608,P00447,3,15.3,45.89
ORD00006609,P00080,2,229.75,459.51
ORD00006610,P00084,4,384.5,1538.0
ORD00006610,P00283,4,453.07,1812.26
ORD00006610,P00587,2,11.83,23.67
ORD00006610,P00194,5,86.44,432.22
ORD00006611,P00441,4,345.4,1381.61
ORD00006611,P00493,3,326.68,980.03
ORD00006612,P00281,5,337.09,1685.44
ORD00006612,P00374,1,236.31,236.31
ORD00006612,P00128,1,339.27,339.27
ORD00006612,P00032,6,376.63,2259.8
ORD00006612,P00174,3,111.97,335.92
ORD00006612,P00259,6,285.35,1712.11
ORD00006612,P00244,4,493.33,1973.31
ORD00006613,P00268,4,160.47,641.89
ORD00006613,P00486,5,129.68,648.39
ORD00006613,P00397,1,23.61,23.61
ORD00006613,P00062,6,286.46,1718.76
ORD00006613,P00223,2,350.37,700.74
ORD00006613,P00385,2,462.94,925.88
ORD00006614,P00476,3,130.76,392.28
ORD00006614,P00270,5,133.17,665.83
ORD00006614,P00272,4,110.44,441.75
ORD00006614,P00295,1,448.65,448.65
ORD00006614,P00582,2,174.72,349.43
ORD00006614,P00254,2,416.18,832.37
ORD00006615,P00262,5,507.49,2537.43
ORD00006615,P00070,6,59.59,357.56
ORD00006615,P00252,4,30.86,123.44
ORD00006615,P00396,5,97.58,487.9
ORD00006616,P00542,2,237.0,474.0
ORD00006616,P00533,6,132.59,795.54
ORD00006617,P00231,5,194.07,970.37
ORD00006617,P00033,5,166.84,834.2
ORD00006617,P00347,4,519.3,2077.19
ORD00006617,P00383,3,13.0,38.99
ORD00006617,P00266,1,207.45,207.45
ORD00006617,P00510,3,280.48,841.43
ORD00006618,P00406,6,358.28,2149.69
ORD00006618,P00044,4,57.37,229.49
ORD00006618,P00397,3,27.78,83.34
ORD00006618,P00355,5,101.14,505.71
ORD00006619,P00461,3,85.84,257.53
ORD00006619,P00439,1,208.37,208.37
ORD00006619,P00222,4,149.98,599.94
ORD00006620,P00484,6,232.07,1392.44
ORD00006620,P00230,6,260.22,1561.31
ORD00006620,P00483,1,453.48,453.48
ORD00006620,P00479,4,382.17,1528.67
ORD00006620,P00149,1,334.39,334.39
ORD00006620,P00055,6,43.13,258.8
ORD00006620,P00441,2,386.11,772.23
ORD00006621,P00163,1,167.78,167.78
ORD00006621,P00459,5,103.89,519.46
ORD00006621,P00180,4,458.54,1834.14
ORD00006621,P00317,2,77.37,154.74
ORD00006621,P00192,6,290.98,1745.9
ORD00006621,P00414,1,318.1,318.1
ORD00006622,P00012,5,537.86,2689.32
ORD00006622,P00313,6,49.92,299.53
ORD00006622,P00534,6,234.89,1409.33
ORD00006622,P00178,1,618.56,618.56
ORD00006622,P00595,3,66.27,198.82
ORD00006623,P00103,1,227.42,227.42
ORD00006623,P00151,5,475.97,2379.85
ORD00006623,P00383,5,11.63,58.17
ORD00006623,P00395,4,104.99,419.96
ORD00006623,P00327,3,136.76,410.29
ORD00006623,P00306,5,410.88,2054.42
ORD00006624,P00423,2,350.96,701.91
ORD00006625,P00350,3,386.05,1158.15
ORD00006625,P00578,5,235.52,1177.59
ORD00006625,P00050,3,314.04,942.12
ORD00006626,P00443,1,78.68,78.68
ORD00006626,P00172,1,221.5,221.5
ORD00006626,P00358,2,318.3,636.6
ORD00006626,P00577,2,514.25,1028.5
ORD00006626,P00350,2,484.7,969.4
ORD00006626,P00495,4,84.17,336.68
ORD00006627,P00212,3,29.97,89.9
ORD00006627,P00351,6,311.3,1867.83
ORD00006627,P00210,4,272.82,1091.29
ORD00006627,P00064,3,386.14,1158.41
ORD00006627,P00051,4,441.46,1765.82
ORD00006627,P00282,2,209.75,419.5
ORD00006627,P00492,2,184.89,369.78
ORD00006628,P00047,3,125.78,377.34
ORD00006628,P00439,6,251.88,1511.25
ORD00006629,P00290,2,519.79,1039.57
ORD00006629,P00544,4,420.52,1682.1
ORD00006629,P00401,5,187.54,937.69
ORD00006629,P00584,1,220.67,220.67
ORD00006629,P00046,5,263.96,1319.8
ORD00006629,P00314,2,156.75,313.51
ORD00006629,P00409,5,465.25,2326.24
ORD00006630,P00124,4,501.33,2005.33
ORD00006630,P00293,3,287.42,862.25
ORD00006630,P00358,1,322.37,322.37
ORD00006630,P00256,5,204.44,1022.2
ORD00006631,P00342,5,77.67,388.36
ORD00006631,P00097,6,174.85,1049.1
ORD00006632,P00002,4,556.23,2224.93
ORD00006632,P00041,3,332.96,998.89
ORD00006632,P00207,6,466.57,2799.44
ORD00006633,P00442,1,175.81,175.81
ORD00006634,P00411,2,127.65,255.31
ORD00006634,P00589,5,75.66,378.3
ORD00006635,P00390,3,422.95,1268.86
ORD00006635,P00172,2,209.95,419.9
ORD00006635,P00358,2,378.1,756.2
ORD00006635,P00457,3,162.08,486.23
ORD00006635,P00422,1,269.59,269.59
ORD00006635,P00055,5,47.01,235.07
ORD00006635,P00487,6,216.97,1301.81
ORD00006636,P00089,2,268.2,536.39
ORD00006636,P00258,3,278.45,835.35
ORD00006636,P00240,5,11.44,57.18
ORD00006637,P00495,6,90.88,545.25
ORD00006637,P00087,6,309.9,1859.39
ORD00006637,P00147,2,63.05,126.1
ORD00006637,P00584,5,208.05,1040.27
ORD00006637,P00155,2,135.98,271.96
ORD00006637,P00349,2,361.0,722.01
ORD00006638,P00108,3,83.0,249.0
ORD00006639,P00530,1,137.9,137.9
ORD00006639,P00058,5,137.94,689.71
ORD00006639,P00554,4,287.45,1149.81
ORD00006640,P00233,6,291.21,1747.24
ORD00006640,P00121,5,121.49,607.46
ORD00006640,P00120,5,244.9,1224.49
ORD00006640,P00220,4,163.37,653.46
ORD00006640,P00476,3,139.19,417.57
ORD00006640,P00118,3,551.7,1655.09
ORD00006640,P00105,4,52.47,209.89
ORD00006641,P00228,1,242.38,242.38
ORD00006642,P00321,1,283.95,283.95
ORD00006642,P00406,4,380.5,1522.0
ORD00006642,P00243,6,109.87,659.25
ORD00006642,P00210,4,323.03,1292.11
ORD00006642,P00591,3,400.74,1202.23
ORD00006642,P00180,3,408.37,1225.1
ORD00006643,P00124,4,456.22,1824.87
ORD00006643,P00160,3,150.82,452.47
ORD00006643,P00491,6,204.13,1224.78
ORD00006644,P00484,4,239.49,957.97
ORD00006644,P00146,1,77.72,77.72
ORD00006644,P00110,1,264.13,264.13
ORD00006644,P00191,2,160.21,320.43
ORD00006645,P00448,4,77.86,311.43
ORD00006645,P00572,3,392.21,1176.63
ORD00006645,P00017,6,105.56,633.35
ORD00006645,P00200,3,475.72,1427.15
ORD00006645,P00211,5,111.37,556.86
ORD00006645,P00120,4,257.82,1031.29
ORD00006645,P00194,5,91.5,457.51
ORD00006646,P00099,4,343.31,1373.25
ORD00006647,P00431,6,102.86,617.17
ORD00006647,P00010,2,367.32,734.63
ORD00006647,P00134,1,108.07,108.07
ORD00006647,P00265,3,167.07,501.21
ORD00006647,P00090,4,582.68,2330.71
ORD00006647,P00524,4,368.19,1472.74
ORD00006648,P00518,3,187.9,563.7
ORD00006648,P00190,2,22.7,45.4
ORD00006648,P00487,2,213.26,426.53
ORD00006648,P00089,3,236.82,710.45
ORD00006649,P00531,5,75.78,378.92
ORD00006649,P00506,1,57.49,57.49
ORD00006649,P00456,6,125.31,751.85
ORD00006649,P00369,1,136.54,136.54
ORD00006649,P00340,6,35.12,210.7
ORD00006649,P00380,2,278.99,557.98
ORD00006650,P00332,5,295.1,1475.5
ORD00006651,P00010,6,313.7,1882.19
ORD00006651,P00546,5,203.49,1017.45
ORD00006652,P00554,6,302.72,1816.29
ORD00006652,P00081,6,100.25,601.47
ORD00006653,P00056,3,153.0,458.99
ORD00006653,P00277,3,226.63,679.89
ORD00006653,P00371,4,437.37,1749.48
ORD00006653,P00006,2,183.93,367.86
ORD00006653,P00293,3,271.37,814.1
ORD00006653,P00049,1,75.24,75.24
ORD00006654,P00044,6,65.0,390.02
ORD00006655,P00459,1,120.41,120.41
ORD00006655,P00515,1,565.99,565.99
ORD00006655,P00399,1,486.35,486.35
ORD00006655,P00221,5,326.32,1631.62
ORD00006655,P00157,2,130.24,260.49
ORD00006655,P00298,4,146.45,585.79
ORD00006655,P00271,5,223.49,1117.44
ORD00006656,P00448,5,68.46,342.28
ORD00006656,P00116,2,192.32,384.63
ORD00006656,P00158,6,372.33,2233.96
ORD00006656,P00381,4,218.93,875.73
ORD00006656,P00360,1,49.66,49.66
ORD00006657,P00211,5,126.91,634.54
ORD00006657,P00502,4,47.49,189.97
ORD00006657,P00298,1,131.61,131.61
ORD00006657,P00163,1,196.74,196.74
ORD00006657,P00053,5,95.89,479.44
ORD00006658,P00082,5,130.37,651.87
ORD00006658,P00445,5,110.13,550.64
ORD00006659,P00393,6,225.2,1351.2
ORD00006660,P00487,5,185.96,929.82
ORD00006660,P00244,2,430.38,860.75
ORD00006660,P00459,6,101.93,611.59
ORD00006660,P00592,3,114.14,342.43
ORD00006660,P00272,2,123.87,247.73
ORD00006661,P00087,4,302.17,1208.69
ORD00006662,P00151,2,512.11,1024.21
ORD00006662,P00159,6,305.37,1832.2
ORD00006663,P00309,3,260.62,781.86
ORD00006664,P00078,5,240.32,1201.62
ORD00006664,P00095,3,184.48,553.44
ORD00006664,P00391,3,416.4,1249.2
ORD00006664,P00253,5,285.63,1428.15
ORD00006665,P00222,3,153.62,460.86
ORD00006665,P00532,4,36.79,147.14
ORD00006665,P00105,2,56.05,112.11
ORD00006665,P00225,1,570.7,570.7
ORD00006665,P00363,5,418.9,2094.5
ORD00006665,P00327,3,151.35,454.06
ORD00006665,P00127,4,184.95,739.8
ORD00006666,P00219,6,450.36,2702.15
ORD00006667,P00435,4,170.44,681.75
ORD00006667,P00044,2,56.08,112.15
ORD00006667,P00355,4,113.45,453.79
ORD00006667,P00492,6,196.51,1179.09
ORD00006667,P00091,4,209.72,838.88
ORD00006667,P00346,5,276.82,1384.11
ORD00006668,P00317,6,78.86,473.16
ORD00006669,P00475,3,241.71,725.12
ORD00006669,P00210,1,308.42,308.42
ORD00006669,P00344,1,126.54,126.54
ORD00006670,P00146,6,69.62,417.75
ORD00006670,P00452,6,93.14,558.86
ORD00006670,P00349,2,406.64,813.28
ORD00006670,P00204,5,248.83,1244.14
ORD00006671,P00469,4,333.3,1333.2
ORD00006671,P00527,5,317.99,1589.93
ORD00006672,P00325,2,70.52,141.03
ORD00006672,P00405,6,60.85,365.08
ORD00006673,P00109,6,72.26,433.56
ORD00006674,P00592,2,92.9,185.8
ORD00006674,P00485,4,249.41,997.65
ORD00006674,P00526,3,270.6,811.81
ORD00006675,P00375,5,31.1,155.52
ORD00006675,P00380,3,236.66,709.97
ORD00006675,P00275,2,377.47,754.95
ORD00006675,P00051,1,398.74,398.74
ORD00006675,P00011,5,329.3,1646.49
ORD00006676,P00526,5,231.81,1159.05
ORD00006677,P00471,1,295.46,295.46
ORD00006678,P00389,2,63.38,126.76
ORD00006679,P00014,3,455.33,1366.0
ORD00006679,P00168,2,194.66,389.31
ORD00006679,P00491,1,172.42,172.42
ORD00006679,P00129,5,219.27,1096.35
ORD00006679,P00230,6,249.27,1495.6
ORD00006679,P00070,6,64.33,385.96
ORD00006679,P00021,6,231.85,1391.12
ORD00006680,P00129,1,237.11,237.11
ORD00006680,P00148,4,353.63,1414.53
ORD00006680,P00487,4,164.12,656.5
ORD00006680,P00144,6,121.6,729.6
ORD00006681,P00481,5,85.91,429.53
ORD00006681,P00508,6,243.14,1458.82
ORD00006681,P00114,6,110.78,664.66
ORD00006682,P00211,6,124.59,747.54
ORD00006682,P00195,1,313.6,313.6
ORD00006682,P00114,6,122.03,732.15
ORD00006682,P00221,2,267.54,535.08
ORD00006682,P00242,3,607.55,1822.66
ORD00006682,P00214,6,283.13,1698.8
ORD00006683,P00074,2,341.46,682.93
ORD00006683,P00421,1,38.1,38.1
ORD00006684,P00101,4,114.9,459.6
ORD00006684,P00345,5,160.35,801.75
ORD00006684,P00044,6,61.74,370.45
ORD00006684,P00334,1,5.66,5.66
ORD00006685,P00040,5,241.68,1208.42
ORD00006685,P00346,5,326.9,1634.51
ORD00006685,P00570,5,360.38,1801.88
ORD00006686,P00266,5,221.24,1106.2
ORD00006686,P00427,6,235.2,1411.19
ORD00006686,P00541,5,40.27,201.37
ORD00006686,P00532,6,35.06,210.38
ORD00006686,P00376,1,145.13,145.13
ORD00006686,P00197,1,9.71,9.71
ORD00006687,P00045,6,416.67,2499.99
ORD00006687,P00137,4,16.02,64.07
ORD00006688,P00489,3,459.17,1377.52
ORD00006688,P00242,1,599.39,599.39
ORD00006688,P00165,1,154.41,154.41
ORD00006689,P00248,3,400.31,1200.92
ORD00006689,P00201,4,229.53,918.14
ORD00006689,P00135,2,101.68,203.36
ORD00006689,P00549,5,552.18,2760.91
ORD00006689,P00383,1,13.21,13.21
ORD00006689,P00393,3,218.57,655.71
ORD00006689,P00528,2,374.0,748.0
ORD00006690,P00061,4,524.14,2096.56
ORD00006690,P00283,4,476.31,1905.23
ORD00006690,P00553,5,55.08,275.39
ORD00006690,P00468,3,527.5,1582.5
ORD00006691,P00048,6,110.21,661.25
ORD00006691,P00553,2,57.79,115.57
ORD00006692,P00462,4,285.43,1141.71
ORD00006692,P00148,2,334.97,669.93
ORD00006692,P00015,1,215.57,215.57
ORD00006693,P00322,2,40.08,80.15
ORD00006693,P00001,2,263.98,527.96
ORD00006693,P00480,3,225.78,677.35
ORD00006693,P00311,5,348.18,1740.92
ORD00006693,P00336,5,75.44,377.21
ORD00006693,P00191,2,157.55,315.1
ORD00006693,P00098,3,305.61,916.84
ORD00006694,P00189,1,205.19,205.19
ORD00006694,P00155,1,159.68,159.68
ORD00006694,P00478,3,227.01,681.02
ORD00006695,P00172,3,204.16,612.47
ORD00006695,P00098,6,306.61,1839.65
ORD00006696,P00195,6,292.04,1752.22
ORD00006697,P00574,3,369.53,1108.58
ORD00006697,P00387,1,107.97,107.97
ORD00006697,P00223,5,388.66,1943.32
ORD00006697,P00472,6,92.03,552.16
ORD00006697,P00133,5,28.19,140.93
ORD00006697,P00473,3,344.4,1033.19
